store,category,name,price,product_link,common_category
al-fateh,dry_fruits_&_dates---fateh,NUTRI KASMIRI PAN MASALA -POUCH PACK 70 GM,Rs.145,https://alfatah.pk/products/nutri-kasmiri-pan-masala-pouch-pack-70-gm,Dry Fruits & Nuts
al-fateh,dry_fruits_&_dates---fateh,NIKKIS MAROONDA 250GM,Rs.495,https://alfatah.pk/products/nikkis-maroonda-250gm,Dry Fruits & Nuts
al-fateh,dry_fruits_&_dates---fateh,RASIN SUNDER KHANI QANDHARI 1 KG BASIC,"Rs.2,100",https://alfatah.pk/products/rasin-sunder-khani-qandhari-1-kg-basic,Dry Fruits & Nuts
al-fateh,dry_fruits_&_dates---fateh,AROMA MINI NUTS BAR,Rs.399,https://alfatah.pk/products/aroma-mini-nuts-bar,Dry Fruits & Nuts
al-fateh,dry_fruits_&_dates---fateh,BEST FRIED PEANUT BRBQ 200 GM,Rs.385,https://alfatah.pk/products/best-fried-peanut-brbq-200-gm,Dry Fruits & Nuts
al-fateh,dry_fruits_&_dates---fateh,MARYAM DATES ALMOND 560 GM,"Rs.1,951Rs.2,295",https://alfatah.pk/products/maryam-dates-almond-560-gm,Dry Fruits & Nuts
al-fateh,dry_fruits_&_dates---fateh,QUILL SUN FLOWER SEEDS 150GM,Rs.890,https://alfatah.pk/products/quill-sun-flower-seeds-150gm-1,Dry Fruits & Nuts
al-fateh,dry_fruits_&_dates---fateh,AL-NASEEB PEANUT WITH SHELL 400 GM PC,Rs.640,https://alfatah.pk/products/al-naseeb-peanut-with-shell-400-gm-pc,Dry Fruits & Nuts
al-fateh,dry_fruits_&_dates---fateh,FF N&M GREEN ELAICHI 60 GM,"Rs.1,080",https://alfatah.pk/products/ff-n-m-green-elaichi-50-gm,Dry Fruits & Nuts
al-fateh,dry_fruits_&_dates---fateh,FF N&M CASHEW MASALA 250 GM,"Rs.1,650",https://alfatah.pk/products/ff-n-m-cashew-masala-250-gm,Dry Fruits & Nuts
al-fateh,dry_fruits_&_dates---fateh,AL-NASEEB 200 GM DRY APRICOT WITH SEED,Rs.456,https://alfatah.pk/products/al-naseeb-200-gm-dry-apricot-with-seed,Dry Fruits & Nuts
al-fateh,dry_fruits_&_dates---fateh,AL-NASEEB 100 GM ALMOND GOLDEN W/O SHELL,Rs.408,https://alfatah.pk/products/al-naseeb-100-gm-almond-golden-w-o-shell,Dry Fruits & Nuts
al-fateh,dry_fruits_&_dates---fateh,AL-NASEEB 400 GM CASHEWNUTS ROASTED,"Rs.2,160",https://alfatah.pk/products/al-naseeb-400-gm-cashewnuts-roasted,Dry Fruits & Nuts
al-fateh,dry_fruits_&_dates---fateh,AL-NASEEB 200 GM RAISIN BLACK,Rs.432,https://alfatah.pk/products/al-naseeb-200-gm-raisin-black,Dry Fruits & Nuts
al-fateh,dry_fruits_&_dates---fateh,AL-NASEEB 200 GM PISTACHIO EXCELIENCE ROASTED,"Rs.1,100",https://alfatah.pk/products/al-naseeb-200-gm-pistachio-excelience-roasted,Dry Fruits & Nuts
al-fateh,dry_fruits_&_dates---fateh,AL-NASEEB 100 GM MIX DRY FRUIT SPECIAL,"Rs.468 - Rs.1,872",https://alfatah.pk/products/al-naseeb-200-gm-mix-dry-fruit-special,Dry Fruits & Nuts
al-fateh,dry_fruits_&_dates---fateh,AL-NASEEB 200 GM PUMPKIN SEED SALTED LONG,Rs.356,https://alfatah.pk/products/al-naseeb-200-gm-pumpkin-seed-salted-long,Dry Fruits & Nuts
al-fateh,dry_fruits_&_dates---fateh,SUNFLOWER SEEDS ROASTED200 GM PC,Rs.176,https://alfatah.pk/products/sunflower-seeds-roasted200-gm-pc,Dry Fruits & Nuts
al-fateh,dry_fruits_&_dates---fateh,AL NASEEB SUN FLOWER SEED PLAIN 200 GM,Rs.176,https://alfatah.pk/products/al-naseeb-sun-flower-seed-plain-200-gm,Dry Fruits & Nuts
al-fateh,dry_fruits_&_dates---fateh,AL-NASEEB 200 GM DRY DATES BLACK,Rs.190,https://alfatah.pk/products/al-naseeb-200-gm-dry-dates-black,Dry Fruits & Nuts
al-fateh,dry_fruits_&_dates---fateh,AL NASEEB CHAR MAGAZ 100GM PC,Rs.298,https://alfatah.pk/products/al-naseeb-char-magaz-100gm-pc,Dry Fruits & Nuts
al-fateh,dry_fruits_&_dates---fateh,AL-NASEEB 100 GM COCONUT CHOPED,Rs.198,https://alfatah.pk/products/al-naseeb-100-gm-coconut-choped,Dry Fruits & Nuts
al-fateh,dry_fruits_&_dates---fateh,AL-NASEEB 100 GM SLICE COCONUT,Rs.236,https://alfatah.pk/products/al-naseeb-100-gm-slice-coconut,Dry Fruits & Nuts
al-fateh,dry_fruits_&_dates---fateh,AL NASEEB KHASHKHAS 200GM PC,Rs.296,https://alfatah.pk/products/al-naseeb-khashkhas-200gm-pc,Dry Fruits & Nuts
al-fateh,dry_fruits_&_dates---fateh,AL-NASEEB 200 GM RAISIN GREEN ROUND,Rs.432,https://alfatah.pk/products/al-naseeb-200-gm-raisin-green-round,Dry Fruits & Nuts
al-fateh,dry_fruits_&_dates---fateh,AL-NASEEB ZARISHK 100 GM,Rs.408,https://alfatah.pk/products/al-naseeb-zarishk-100-gm,Dry Fruits & Nuts
al-fateh,dry_fruits_&_dates---fateh,AL-NASEEB 100 GM ALMOND SLICE,Rs.360,https://alfatah.pk/products/al-naseeb-100-gm-almond-slice,Dry Fruits & Nuts
al-fateh,dry_fruits_&_dates---fateh,AL-NASEEB 200 GM MUNAKKA GOLDEN (RAISINS),Rs.436,https://alfatah.pk/products/al-naseeb-200-gm-munakka-golden-raisins,Dry Fruits & Nuts
al-fateh,dry_fruits_&_dates---fateh,AL-NASEEB 100 GM CASHEW NUT PLAN SLECTED,Rs.540,https://alfatah.pk/products/al-naseeb-100-gm-cashew-nut-plan-slected,Dry Fruits & Nuts
al-fateh,dry_fruits_&_dates---fateh,AL-NASEEB 100 GM CASHEWNUTS ROASTED,Rs.540,https://alfatah.pk/products/al-naseeb-100-gm-cashewnuts-roasted,Dry Fruits & Nuts
al-fateh,dry_fruits_&_dates---fateh,AL-NASEEB 400 GM RAISIN GREEN ROUND,Rs.864,https://alfatah.pk/products/al-naseeb-400-gm-raisin-green-round,Dry Fruits & Nuts
al-fateh,dry_fruits_&_dates---fateh,AL-NASEEB 100 GM PISTACHIO W/O SHELL,Rs.960,https://alfatah.pk/products/al-naseeb-100-gm-pistachio-w-o-shell,Dry Fruits & Nuts
al-fateh,dry_fruits_&_dates---fateh,AL-NASEEB WHOLE WALLNUT 400GM,Rs.792,https://alfatah.pk/products/al-naseeb-whole-wallnut-400gm,Dry Fruits & Nuts
al-fateh,dry_fruits_&_dates---fateh,AL-NASEEB 100 GM WALNUTS PREMIUM W/O SHELL,Rs.428,https://alfatah.pk/products/al-naseeb-100-gm-walnuts-premium-w-o-shell,Dry Fruits & Nuts
al-fateh,dry_fruits_&_dates---fateh,GRANS SUJI PANJEERI 250 GM,Rs.750,https://alfatah.pk/products/grans-northese-suji-panjeeri-500gm,Dry Fruits & Nuts
al-fateh,teas---fateh,TAPAL DANEDAR TEA ECONOMY POUCH 350 GM,Rs.720,https://alfatah.pk/products/tapal-danedar-tea-economy-pouch-385-gm,Beverages
al-fateh,teas---fateh,TAPAL DANEDAR TEA PROMO SAVE RS.20 170 GM,Rs.360,https://alfatah.pk/products/tapal-danedar-tea-promo-save-rs-20-170-gm,Beverages
al-fateh,teas---fateh,TAPAL DANEDAR 100 TEA BAGS 200 GM,Rs.920,https://alfatah.pk/products/tapal-danedar-100-tea-bags-200-gm,Beverages
al-fateh,teas---fateh,LIPTON YELLOW LABEL TEA BLK 170 GM,Rs.399,https://alfatah.pk/products/lipton-yellow-label-blk-tea-170-gm-cp,Beverages
al-fateh,teas---fateh,LIPTON YELLOW LABEL BLK TEA 430 GM CP,"Rs.1,000Rs.1,045",https://alfatah.pk/products/lipton-yellow-label-blk-tea-430-gm-cp,Beverages
al-fateh,teas---fateh,TAPAL DANEDAR 80 ROUND TEA BAGS 200 GM,Rs.995,https://alfatah.pk/products/tapal-danedar-80-round-tea-bags-200-gm,Beverages
al-fateh,teas---fateh,LIPTON TEA YELLOW LABEL 100 BAGS 200 GM,"Rs.1,145",https://alfatah.pk/products/lipton-tea-yellow-label-100-bags-200-gm,Beverages
al-fateh,teas---fateh,TAPAL TEA DANEDAR SAVE RS.10 85 GM,Rs.180,https://alfatah.pk/products/tapal-tea-danedar-save-rs-10-85-gm,Beverages
al-fateh,teas---fateh,LIPTON YELLOW LABEL BLACK TEA 900 GM,"Rs.2,050Rs.2,195",https://alfatah.pk/products/lipton-yellow-label-black-tea-900-gm,Beverages
al-fateh,teas---fateh,LIPTON YELLOW LABEL DANEDAR TEA 430 GM CP,"Rs.1,000Rs.1,045",https://alfatah.pk/products/lipton-yellow-label-danedar-tea-430-gm-cp,Beverages
al-fateh,teas---fateh,TAPAL DANEDAR TEA BAGS 25 PCS 50 GM,Rs.240,https://alfatah.pk/products/tapal-danedar-teabags-25-pcs-50-gm,Beverages
al-fateh,teas---fateh,TAPAL DANEDAR REGULAR TEA BAG 50S 100 GM,Rs.475,https://alfatah.pk/products/tapal-danedar-regular-tea-bag-50s-100-gm,Beverages
al-fateh,teas---fateh,TAPAL DANEDAR ENVELOPED 100 TEA BAGS 200 GM,Rs.920,https://alfatah.pk/products/tapal-danedar-enveloped-100-tea-bags-200-gm,Beverages
al-fateh,teas---fateh,LIPTON TEA YELLOW LABEL 50 TEA BAGS 100 GM,Rs.575,https://alfatah.pk/products/lipton-tea-yellow-label-50-tea-bags-100-gm,Beverages
al-fateh,teas---fateh,TAPAL DANEDAR TEA JAR 440 GM,"Rs.1,095",https://alfatah.pk/products/tapal-danedar-tea-jar-450-grm,Beverages
al-fateh,teas---fateh,LIPTON YELLOW LABEL DANEDAR TEA 170 GM CP,Rs.399,https://alfatah.pk/products/lipton-yellow-label-danedar-tea-170-gm-cp,Beverages
al-fateh,teas---fateh,LIPTON YELLOW LABEL DANEDAR STRONG TEA JAR 475 GM,"Rs.1,495",https://alfatah.pk/products/lipton-yellow-label-tea-mega-daane-jar-475-gm-pc,Beverages
al-fateh,teas---fateh,TAPAL TEA TEZDUM POUCH 430 GM,Rs.875,https://alfatah.pk/products/tapal-tea-tezdum-pouch-475-gm,Beverages
al-fateh,teas---fateh,TAPAL DANEDAR ELAICHI 80 GM HARD PACKS,Rs.220,https://alfatah.pk/products/tapal-danedar-elaichi-95gm-hard-packs,Beverages
al-fateh,teas---fateh,TAPAL DANEDAR ELAICHI 170 GM HARD PACKS,Rs.440,https://alfatah.pk/products/tapal-danedar-elaichi-190gm-hard-packs,Beverages
al-fateh,teas---fateh,LIPTON DANEDAR BLACK TEA 900 GM,"Rs.2,093Rs.2,195",https://alfatah.pk/products/lipton-danedar-black-tea-900-gm,Beverages
al-fateh,teas---fateh,TAPAL GREEN TEA BAGS LEMON 30 BAGS 45 GM,Rs.240,https://alfatah.pk/products/tapal-green-tea-bags-lemon-30-bags-45-gm,Beverages
al-fateh,teas---fateh,TAPAL GREEN TEA MOROCCAN MINT 30 BAG 45 GM,Rs.240,https://alfatah.pk/products/tapal-green-tea-moroccan-mint-30-bag-45-gm,Beverages
al-fateh,teas---fateh,LIPTON TEA YELLOW LABEL 25 BLACK TEA BAGS 50 GM,Rs.295,https://alfatah.pk/products/lipton-tea-yellow-label-25-black-tea-bags-50-gm,Beverages
al-fateh,teas---fateh,TAPAL FAMILY MIXTURE TEA ECONOMY PACK 430 GM,Rs.895,https://alfatah.pk/products/tapal-family-mixture-tea-economy-pack-475-gm,Beverages
al-fateh,teas---fateh,TAPAL GREEN TEA BAGS SELECTION PACK 32 BAGS 48 GM,Rs.250,https://alfatah.pk/products/tapal-green-tea-bags-selection-pack-32-bags-48-gm,Beverages
al-fateh,teas---fateh,LIPTON YELLOW LABEL BLK TEA 85 GM -CP,Rs.200,https://alfatah.pk/products/lipton-yellow-label-blk-tea-85-gm-cp,Beverages
al-fateh,teas---fateh,LIPTON GREEN TEA ZESTY LEMON HONEY 25BAGS,Rs.295,https://alfatah.pk/products/lipton-green-tea-zesty-lemon-honey-25bags,Beverages
al-fateh,teas---fateh,TAPAL DANEDAR TEA BAGS ENVELOP ELAICHI 50S 100 GM,Rs.560,https://alfatah.pk/products/tapal-danedar-tea-bags-envelop-elaichi-50s-100-gm,Beverages
al-fateh,teas---fateh,TAPAL GREEN TEA BAGS TROPICAL PEACH 30 BAGS 45 GM,Rs.240,https://alfatah.pk/products/tapal-green-tea-bags-tropical-peach-30-bags-45-gm,Beverages
al-fateh,teas---fateh,TAPAL ROUND TEA BAGS 16 PCS 40 GM,Rs.245,https://alfatah.pk/products/tapal-round-tea-bags-16-pcs-40-gm,Beverages
al-fateh,teas---fateh,TAPAL GREEN TEA PURE GREEN 30 BAGS 45 GM BASIC,Rs.240,https://alfatah.pk/products/tapal-green-tea-pure-green-30-bags-45-gm-basic,Beverages
al-fateh,teas---fateh,TAPAL GREEN TEA BAGS ELAICHI 30 BAGS 45 GM,Rs.240,https://alfatah.pk/products/tapal-green-tea-bags-elaichi-30-bags-45-gm,Beverages
al-fateh,teas---fateh,TAPAL DANEDAR TEA VALUE PACK 430 GM,Rs.895,https://alfatah.pk/products/tapal-danedar-tea-value-pack-475-gm-basic,Beverages
al-fateh,teas---fateh,LIPTON GREEN TEA LUSCIOUS MIXED BERRIES 25BAGS,Rs.295,https://alfatah.pk/products/lipton-green-tea-luscious-mixed-berries-25bags,Beverages
al-fateh,teas---fateh,TAPAL GREEN TEA BAGS LEMON 90 BAGS 135 GM,Rs.695,https://alfatah.pk/products/tapal-green-tea-bags-lemon-90-bags-135-gm,Beverages
al-fateh,teas---fateh,TAPAL FAMILY MIXTURE TEA 170 GM,Rs.375,https://alfatah.pk/products/tapal-family-mixture-tea-190-gm,Beverages
al-fateh,teas---fateh,TAPAL DANEDAR ECONOMY PACK 900 GM,"Rs.1,795",https://alfatah.pk/products/tapal-danedar-economy-pack-950-gm,Beverages
al-fateh,teas---fateh,TAPAL TEA TEZ DUM ECONOMY PACK 900 GM,"Rs.1,775",https://alfatah.pk/products/tapal-tea-tez-dum-economy-pack-950-gm,Beverages
al-fateh,teas---fateh,TAPAL GREEN TEA BAGS GINGER HONEY 30PCS 45 GM,Rs.240,https://alfatah.pk/products/tapal-green-tea-bags-ginger-honey-30pcs-45-gm,Beverages
al-fateh,teas---fateh,TAPAL TEZDUM PACK 170 GM,Rs.375,https://alfatah.pk/products/tapal-tezdum-pack-190-gm,Beverages
al-fateh,teas---fateh,TAPAL TEA FAMILY MIXTURE POUCH 900 GM,"Rs.1,795",https://alfatah.pk/products/tapal-tea-family-mixture-pouch-950-gm,Beverages
al-fateh,teas---fateh,TAPAL JASMINE GREEN TEA JAR 100 GM,Rs.285,https://alfatah.pk/products/tapal-jasmine-green-tea-jar-100-gm,Beverages
al-fateh,teas---fateh,TAPAL DANEDAR JAR 200 GM,Rs.450,https://alfatah.pk/products/tapal-danedar-jar-200-gm,Beverages
al-fateh,teas---fateh,TAPAL DANEDAR ENVELOPED 50 TEA BAGS 100 GM,Rs.510,https://alfatah.pk/products/tapal-danedar-enveloped-50-tea-bags-100-gm,Beverages
al-fateh,teas---fateh,AHMAD TEA BAGS ENGLISH BREAKFAST 25PCS 50 GM,Rs.445,https://alfatah.pk/products/ahmad-tea-at590e-tagged-teabags-english-breakfast-25-2-gm,Beverages
al-fateh,teas---fateh,AHMAD TEA BAGS SLEEP CAMOMILE HONEY & LAVENDER 20S 30 GM,Rs.745,https://alfatah.pk/products/ahmad-tea-bags-sleep-camomile-honey-lavender-20s-30-gm,Beverages
al-fateh,teas---fateh,TAPAL GREEN TEA JASMIN 30 BAGS 45 GM,Rs.240,https://alfatah.pk/products/tapal-green-tea-jasmin-30-bags-45-gm,Beverages
al-fateh,teas---fateh,AHMAD TEA BAGS EARL GREY TEA 25PCS 50 GM,Rs.445,https://alfatah.pk/products/ahmad-tea-bags-earl-grey-tea-25pcs-50-gm,Beverages
al-fateh,teas---fateh,LEMON GRASS TEA FAT FREE 200 GM,Rs.210,https://alfatah.pk/products/lemon-grass-tea-fat-free-200-gm,Beverages
al-fateh,teas---fateh,AHMAD TEA BAGS SLIM LEMON MATE & MATCHA GREEN TEA 20S 30 GM,Rs.745,https://alfatah.pk/products/ahmad-tea-bags-slim-lemon-mate-matcha-green-tea-20s-30-gm,Beverages
al-fateh,teas---fateh,TAPAL DANEDAR MASALA TEA 3 IN 1 20 GM,Rs.100,https://alfatah.pk/products/tapal-danedar-masala-tea-3-in-1-20-gm,Beverages
al-fateh,teas---fateh,VITAL EASTERN TEA POUCH 430 GM PACK,Rs.825,https://alfatah.pk/products/vital-eastern-tea-pouch-475-gm-pack,Beverages
al-fateh,teas---fateh,TAPAL GREEN TEA STRAWBERRY BLISS 30 BAGS 45 GM,Rs.240,https://alfatah.pk/products/tapal-green-tea-strawberry-bliss-30-bags-45-gm,Beverages
al-fateh,teas---fateh,VITAL EASTERN TEA POUCH 900 GM ECONOMY PACK,"Rs.1,645",https://alfatah.pk/products/vital-eastern-tea-pouch-950-gm-economy-pack,Beverages
al-fateh,teas---fateh,TAPAL DANEDAR TEA 170 GM,Rs.375,https://alfatah.pk/products/tapal-danedar-tea-190-gm,Beverages
al-fateh,teas---fateh,TAPAL TEZDUM 85 GM,Rs.190,https://alfatah.pk/products/tapal-tezdum-95-gm,Beverages
al-fateh,teas---fateh,AHMAD TEA BAGS CAMMOMILE & LEMONGRASS 20PCS 30 GM,Rs.745,https://alfatah.pk/products/ahmad-tea-at006e-aluminium-enveloped-mixed-cammomile-lemon,Beverages
al-fateh,teas---fateh,LIPTON GREEN TEA PURE CLASSIC NON-BITTER 25BAGS 32.5 GM,Rs.295,https://alfatah.pk/products/lipton-green-tea-pure-classic-non-bitter-25bags-32-5-gm,Beverages
al-fateh,teas---fateh,TAPAL FAMILY MIXTURE PACK 85 GM,Rs.190,https://alfatah.pk/products/tapal-family-mixture-pack-95-gm,Beverages
al-fateh,teas---fateh,TAPAL DANEDAR TEA 1600 GMS,"Rs.3,195",https://alfatah.pk/products/tapal-danedar-tea-1650-gms,Beverages
al-fateh,teas---fateh,TAPAL DANEDAR TEA BAGS (600PCS) 1200GM,"Rs.3,495",https://alfatah.pk/products/tapal-danedar-tea-bags-600pcs-1200gm,Beverages
al-fateh,teas---fateh,AHMAD TEA BAGS DIGEST SWEET MINT & FENNEL 20S 30 GM,Rs.745,https://alfatah.pk/products/ahmad-tea-bags-digest-sweet-mint-fennel-20s-30-gm,Beverages
al-fateh,teas---fateh,TAPAL DANEDAR JAR 350 GM CP,"Rs.1,200",https://alfatah.pk/products/tapal-danedar-jar-350-gm-cp,Beverages
al-fateh,teas---fateh,LIPTON ENGLISH BREAKFAST 25 ENVELOPE TEA BAGS,Rs.480,https://alfatah.pk/products/lipton-english-breakfast-25-envelope-tea-bags,Beverages
al-fateh,teas---fateh,TAPAL GREEN TEA BAGS MANGO 30PCS 45 GM,Rs.240,https://alfatah.pk/products/tapal-green-tea-bags-mango-30pcs-45-gm,Beverages
al-fateh,teas---fateh,TAPAL INFUSIONS HIBISCUS GRREN TEA 10 GM,Rs.285,https://alfatah.pk/products/tapal-infusions-hibiscus-grren-tea-10-gm,Beverages
al-fateh,teas---fateh,AHMAD TEA BAGS IMMUNE LEMON GINGER & TURMERIC 20S 30 GM,Rs.745,https://alfatah.pk/products/ahmad-tea-bags-immune-lemon-ginger-turmeric-20s-30-gm,Beverages
al-fateh,teas---fateh,AHMAD TEA BAGS FRUIT & HERBAL DETOX 20PCS 40 GM,Rs.795,https://alfatah.pk/products/ahmad-tea-at366e-aluminium-enveloped-teabags-fruit-herbal,Beverages
al-fateh,teas---fateh,TAPAL FAMILY MIXTURE JAR 440 GM,"Rs.1,095",https://alfatah.pk/products/tapal-family-mixture-jar-450-gm,Beverages
al-fateh,teas---fateh,KHWAJA KENYA TEA 500 GM,"Rs.1,095",https://alfatah.pk/products/khwaja-kenya-tea-500-gm,Beverages
al-fateh,teas---fateh,VITAL EASTERN TEA 170 GM,Rs.350,https://alfatah.pk/products/vital-eastern-tea-190-gm,Beverages
al-fateh,teas---fateh,LIPTON EARL GREY 25 ENVELOPE TEA BAGS,Rs.480,https://alfatah.pk/products/lipton-earl-grey-25-envelope-tea-bags,Beverages
al-fateh,teas---fateh,AHMAD TEA BAGS BEAUTY PEACH CAROB & ROSE PETAL 20S 30 GM,Rs.745,https://alfatah.pk/products/ahmad-tea-bags-beauty-peach-carob-rose-petal-20s-30-gm,Beverages
al-fateh,teas---fateh,DEER TEA TEZPATTI KARAKDANA 170 GM,Rs.370,https://alfatah.pk/products/deer-tea-tezpatti-karakdana-170-gm,Beverages
al-fateh,teas---fateh,AHMAD TEA BAGS JASMINE GREEN TEA 25PCS 50 GM,Rs.445,https://alfatah.pk/products/ahmad-tea-bags-jasmine-green-tea-25pcs-50-gm,Beverages
al-fateh,teas---fateh,SUNBEAM LEMON GRASS TEA 150 GM,Rs.350,https://alfatah.pk/products/sunbeam-lemon-grass-tea-150-gm,Beverages
al-fateh,teas---fateh,HERB OREAL SENNA MEKKI TEA BAGS 20 PCS,Rs.345,https://alfatah.pk/products/herb-oreal-senna-mekki-tea-bags-20-pcs,Beverages
al-fateh,teas---fateh,TWININGS GREEN TEA GINGER 25 TEA BAGS 40 GM,"Rs.1,295",https://alfatah.pk/products/twinings-green-tea-ginger-25-tea-bags-40-gm,Beverages
al-fateh,teas---fateh,KING KASHMIRI TEA BAGS SAFRON FLAVOUR 20 PC,Rs.560,https://alfatah.pk/products/king-kashmiri-tea-bags-safron-flavour-20-pc,Beverages
al-fateh,teas---fateh,HERB OREAL MORINGA TEA BAGS 20 PCS,Rs.345,https://alfatah.pk/products/herb-oreal-moringa-tea-bags-20-pcs,Beverages
al-fateh,teas---fateh,KHWAJA KENYA TEA 250 GM,Rs.550,https://alfatah.pk/products/khwaja-kenya-tea-250-gm,Beverages
al-fateh,teas---fateh,HEMANI HERBAL TEA WITH MINT SLIM & SMART 20 BAGS 40 GM,Rs.335,https://alfatah.pk/products/hemani-herbal-tea-with-mint-slim-smart-20-bags-40-gm,Beverages
al-fateh,teas---fateh,KASHMIRI TEA LOOSE 100 GM,Rs.900,https://alfatah.pk/products/kashmiri-tea-loose-100-gm,Beverages
al-fateh,teas---fateh,AHMAD TEA AT697E ALUMINIUM ENVELOPED FRUITY TEA BAGS LEMON &,Rs.695,https://alfatah.pk/products/ahmad-tea-at697e-aluminium-enveloped-fruity-teabags-lemon,Beverages
al-fateh,teas---fateh,HERB OREAL CINNAMON TEA BAGS 20 PCS,Rs.345,https://alfatah.pk/products/herb-oreal-cinnamon-tea-bags-20-pcs,Beverages
al-fateh,teas---fateh,VITAL EASTERN TEA JAR 440 GM,Rs.999,https://alfatah.pk/products/vital-eastern-tea-jar-425-gm,Beverages
al-fateh,teas---fateh,AHMAD TEA BAGS FRUIT & HERB LEMON & GINGER 40 GM,Rs.795,https://alfatah.pk/products/ahmad-tea-at020e-aluminium-enveloped-fruit-herbal-teabags,Beverages
al-fateh,teas---fateh,VITAL EASTERN TEA BAGS ROUND 80S 200 GM,Rs.895,https://alfatah.pk/products/vital-eastern-tea-bags-round-80s-200-gm,Beverages
al-fateh,teas---fateh,LIFESTYLE KASHMIRI TEA JAR 200 GM,Rs.650,https://alfatah.pk/products/lifestyle-kashmiri-tea-jar-125gm,Beverages
al-fateh,teas---fateh,TWININGS GREEN TEA & LEMON 25 TEA BAGS 40 GM BASIC,"Rs.1,495",https://alfatah.pk/products/twinings-green-tea-lemon-25-tea-bags-40-gm-basic,Beverages
al-fateh,teas---fateh,LIFESTYLE GREEN TEA LEMON JAR 125GM,Rs.330,https://alfatah.pk/products/lifestyle-green-tea-lemon-jar-125gm,Beverages
al-fateh,teas---fateh,SLIMMING TEA HERB 50 BAGS 41 GM,"Rs.1,271Rs.1,495",https://alfatah.pk/products/slimming-tea-herb-50-bags-41-gm,Beverages
al-fateh,teas---fateh,TWININGS GREEN TEA MINT 25 TEA BAGS 37.5 GM,"Rs.1,295",https://alfatah.pk/products/twinings-green-tea-mint-25-tea-bags-37-5-gm,Beverages
al-fateh,teas---fateh,LIFESTYLE GREEN TEA REGULAR JAR 125GM,Rs.330,https://alfatah.pk/products/lifestyle-green-tea-regular-jar-125gm,Beverages
al-fateh,teas---fateh,LIFE STYLE LEMON GRASS TEA 125 GM,Rs.360,https://alfatah.pk/products/life-style-lemon-grass-tea-125-gm,Beverages
al-fateh,teas---fateh,AHMAD TEA BAGS ENERGY GRAPEFRUIT MATE & GUARANA SEED 20S 30,Rs.745,https://alfatah.pk/products/ahmad-tea-bags-energy-grapefruit-mate-guarana-seed-20s-30,Beverages
al-fateh,teas---fateh,SAURKRAUTE 12,"Rs.1,200",https://alfatah.pk/products/saurkraute-12,Beverages
al-fateh,teas---fateh,VITAL EASTERN TEA LEMON GREEN 30 BAGS 45 GM,Rs.220,https://alfatah.pk/products/vital-eastern-tea-lemon-green-30-bags-45-gm,Beverages
al-fateh,teas---fateh,HERB OREAL TURMERIC TEA BAGS 20 PCS,Rs.345,https://alfatah.pk/products/herb-oreal-turmeric-tea-bags-20-pcs,Beverages
al-fateh,teas---fateh,TWININGS GREEN TEA EARL GREY 25 BAGS 40 GM,"Rs.1,295",https://alfatah.pk/products/twinings-green-tea-earl-grey-25-bags-40-gm,Beverages
al-fateh,teas---fateh,TWININGS GREEN TEA JASMINE 25 BAGS 45 GM BASIC,"Rs.1,245",https://alfatah.pk/products/twinings-green-tea-jasmine-25-bags-45-gm-basic,Beverages
al-fateh,teas---fateh,KEFIR GINGER LEMON 500 ML,Rs.900,https://alfatah.pk/products/kefir-ginger-lemon-500-ml,Beverages
al-fateh,teas---fateh,LIFESTYLE GREEN TEA CARDAMOM JAR 125GM,Rs.330,https://alfatah.pk/products/lifestyle-green-tea-cardamom-jar-125gm,Beverages
al-fateh,teas---fateh,TWININGS GREEN TEA PURE 25 BAGS 50 GM BASIC,"Rs.1,495",https://alfatah.pk/products/twinings-green-tea-pure-25-bags-50-gm-basic,Beverages
al-fateh,teas---fateh,THERAPEUTIC EPSOM SALT LAVENDER 750 GM,"Rs.1,500",https://alfatah.pk/products/therapeutic-epsom-salt-lavender-750-gm,Beverages
al-fateh,teas---fateh,TONIC FOR WEIGHT LOSS 500 ML,"Rs.2,450",https://alfatah.pk/products/tonic-for-weight-loss-500-ml,Beverages
al-fateh,teas---fateh,KASHMIRI TEA LOOSE 250 GM,"Rs.1,750",https://alfatah.pk/products/kashmiri-tea-loose-250-gm,Beverages
al-fateh,teas---fateh,VITAL EASTERN TEA GREEN 30 BAGS 45 GM,Rs.220,https://alfatah.pk/products/vital-eastern-tea-green-30-bags-45-gm,Beverages
al-fateh,teas---fateh,VITAL EASTERN TEA CARDAMOM GREEN 30 BAGS 45 GM,Rs.220,https://alfatah.pk/products/vital-eastern-tea-cardamom-green-30-bags-45-gm,Beverages
al-fateh,teas---fateh,KENYA TEA 200 GM,Rs.480,https://alfatah.pk/products/kenya-tea-200-gm,Beverages
al-fateh,teas---fateh,VITAL EASTERN TEA PREMIUM BLACK 200 GM,Rs.445,https://alfatah.pk/products/vital-eastern-tea-premium-black-200-gm,Beverages
al-fateh,teas---fateh,VITAL EASTERN TEA JASMINE GREEN 30 BAGS 45 GM,Rs.220,https://alfatah.pk/products/vital-eastern-tea-jasmine-green-30-bags-45-gm,Beverages
al-fateh,teas---fateh,YOGI TEA ORGANIC THROAT COMFORT CAFFEINE FREE 17 TEA BAGS 32,"Rs.1,495",https://alfatah.pk/products/yogi-tea-organic-throat-comfort-caffeine-free-17-tea-bags-32,Beverages
