store,category,name,price,cleaned_category,product-link,image_url,standardized_unit,quantity,cleaned_name
al-fateh,biscuits---fateh,LU CADBURY CENTRE FILL CAKES 25G,Rs.40,Snacks,https://alfatah.pk/products/lu-cadbury-centre-fill-cakes-25g,,g,25.0,lu cadbury centre fill cakes
al-fateh,biscuits---fateh,BISCONNI DIVINE PREMIUM CHOCOLATE WAFER 24.9GM,Rs.40,Snacks,https://alfatah.pk/products/bisconni-divine-premium-chocolate-wafer-24-9gm,,g,24.9,bisconni divine premium chocolate wafer
al-fateh,sauces_&_soups---fateh,MITCHELLS MEXICAN SALSA 370 GM,Rs.405,Condiments,https://alfatah.pk/products/mitchells-mexican-salsa-370-gm,,g,370.0,mitchells mexican salsa
al-fateh,sauces_&_soups---fateh,KNORR CUBES CHICKEN SOUP STOCK 18 GM BASIC,Rs.75,Condiments,https://alfatah.pk/products/knorr-cubes-chicken-soup-stock-20-gm-basic,,g,18.0,knorr cubes chicken soup stock basic
al-fateh,sauces_&_soups---fateh,KNORR CHILLI GARLIC SAUCE POUCH 800 GM,Rs.420,Condiments,https://alfatah.pk/products/knorr-chilli-garlic-sauce-pouch-800-gm,,g,800.0,knorr chilli garlic sauce pouch
al-fateh,sauces_&_soups---fateh,K AND N STOK CHICKEN CUBE 20 GM,Rs.75,Condiments,https://alfatah.pk/products/k-and-n-stok-chicken-cube-20-gm,,g,20.0,k and n stok chicken cube
al-fateh,sauces_&_soups---fateh,KNORR CHICKEN POWDER 15 GM,Rs.25,Condiments,https://alfatah.pk/products/knorr-chicken-powder-15-gm,,g,15.0,knorr chicken powder
al-fateh,sauces_&_soups---fateh,KNORR CHICKEN SOUP STOCK CUBE 1X6 PROMO PACK 108 GM,Rs.415,Condiments,https://alfatah.pk/products/knorr-chicken-soup-stock-cube-1x6-promo-pack-108-gm,,g,108.0,knorr chicken soup stock cube 1x6 promo pack
al-fateh,sauces_&_soups---fateh,KNORR CUBE PULAO 18 GM,Rs.75,Condiments,https://alfatah.pk/products/knorr-cube-pulao-20-gm,,g,18.0,knorr cube pulao
al-fateh,sauces_&_soups---fateh,NATIONAL TOMATO KETCHUP CP 800 GM,Rs.350Rs.365,Condiments,https://alfatah.pk/products/national-tomato-ketchup-cp-800-gm,,g,800.0,national tomato ketchup cp
al-fateh,sauces_&_soups---fateh,NATIONAL SAUCE CHILLI GARLIC POUCH 800 GM,Rs.350Rs.399,Condiments,https://alfatah.pk/products/national-sauce-chilli-garlic-pouch-950-gm,,g,800.0,national sauce chilli garlic pouch
al-fateh,sauces_&_soups---fateh,KNORR TOMATO KETCHUP POUCH 400 GM,Rs.225,Condiments,https://alfatah.pk/products/knorr-tomato-ketchup-pouch-400-gm,,g,400.0,knorr tomato ketchup pouch
al-fateh,sauces_&_soups---fateh,SHANGRILA SOY SAUCE BOTTLE 700 ML,Rs.250,Condiments,https://alfatah.pk/products/shangrila-soy-sauce-bottle-800-ml,,ml,700.0,shangrila soy sauce bottle
al-fateh,sauces_&_soups---fateh,DASHI CHICKEN FLAVORED ZAIQA POWDER 18GM,Rs.25,Condiments,https://alfatah.pk/products/dashi-chicken-flavored-zaiqa-powder-18gm,,g,18.0,dashi chicken flavored zaiqa powder
al-fateh,sauces_&_soups---fateh,NATIONAL TOMATO KETCHUP POUCH 800 GM,Rs.350Rs.395,Condiments,https://alfatah.pk/products/national-tomato-ketchup-pouch-950-gm,,g,800.0,national tomato ketchup pouch
al-fateh,sauces_&_soups---fateh,KNORR CHILLI GARLIC SAUCE POUCH 400 GM,Rs.235,Condiments,https://alfatah.pk/products/knorr-chilli-garlic-sauce-pouch-400-gm,,g,400.0,knorr chilli garlic sauce pouch
al-fateh,sauces_&_soups---fateh,SHANGRILA TOMATO KETCHUP POUCH 800 GM,Rs.350,Condiments,https://alfatah.pk/products/shangrila-tomato-ketchup-pouch-800-gm,,g,800.0,shangrila tomato ketchup pouch
al-fateh,sauces_&_soups---fateh,NATIONAL TOMATO KETCHUP POUCH 400 GM,Rs.195Rs.230,Condiments,https://alfatah.pk/products/national-tomato-ketchup-pouch-475-gm,,g,400.0,national tomato ketchup pouch
al-fateh,sauces_&_soups---fateh,SHANGRILA SOY SAUCE BOTTLE 275 ML,Rs.130,Condiments,https://alfatah.pk/products/shangrila-soy-sauce-bottle-300-ml,,ml,275.0,shangrila soy sauce bottle
al-fateh,sauces_&_soups---fateh,KNORR LIME SEASONING POWDER POUCH 400 GM,"Rs.1,095",Condiments,https://alfatah.pk/products/knorr-lime-seasoning-powder-pouch-400-gm,,g,400.0,knorr lime seasoning powder pouch
al-fateh,sauces_&_soups---fateh,KNORR BBQ SAUCE 400GM,Rs.395,Condiments,https://alfatah.pk/products/knorr-bbq-sauce-400gm,,g,400.0,knorr bbq sauce
al-fateh,sauces_&_soups---fateh,DIPITT OYSTER SAUCE 300 ML,Rs.425,Condiments,https://alfatah.pk/products/dipitt-oyster-sauce-300-ml,,ml,300.0,dipitt oyster sauce
al-fateh,sauces_&_soups---fateh,SHANGRILA CHILLI SIZLING HOT SAUCE BOTTLE 700 ML,Rs.265,Condiments,https://alfatah.pk/products/shangrila-chilli-sizling-hot-sauce-bottle-800-ml,,ml,700.0,shangrila chilli sizling hot sauce bottle
al-fateh,sauces_&_soups---fateh,SHANGRILA SAUCES VALUE PACK 275 ML,Rs.345,Condiments,https://alfatah.pk/products/shangrila-sauces-value-pack-300-ml,,ml,275.0,shangrila sauces value pack
al-fateh,sauces_&_soups---fateh,SALMANS PASTA SAUCE 370 GM,Rs.405,Condiments,https://alfatah.pk/products/salmans-pasta-sauce-370-gm,,g,370.0,salmans pasta sauce
al-fateh,sauces_&_soups---fateh,SHANGRILA CHILLI SAUCE BOTTLE 275 ML,Rs.135,Condiments,https://alfatah.pk/products/shangrila-chilli-sauce-bottle-300-ml,,ml,275.0,shangrila chilli sauce bottle
al-fateh,sauces_&_soups---fateh,SHANGRILA CHILLI GARLIC SAUCE POUCH 800 GM,Rs.350,Condiments,https://alfatah.pk/products/shangrila-chilli-garlic-sauce-pouch-1kg,,g,800.0,shangrila chilli garlic sauce pouch
al-fateh,sauces_&_soups---fateh,SHANGRILA SAUCE TRIO PACK 700 ML SAVE RS. 65 PACK,Rs.645,Condiments,https://alfatah.pk/products/shangrila-sauce-trio-pack-800-ml-save-rs-65-pack,,ml,700.0,shangrila sauce trio pack save rs.
al-fateh,sauces_&_soups---fateh,SHANGRILA LEMON JUICE 275 ML,Rs.205,Condiments,https://alfatah.pk/products/shangrila-lemon-juice-300-ml,,ml,275.0,shangrila lemon juice
al-fateh,sauces_&_soups---fateh,SHANGRILA IMLI GINGER SAUCE POUCH 400 GM,Rs.195,Condiments,https://alfatah.pk/products/shangrila-imli-ginger-sauce-pouch-500-gm,,g,400.0,shangrila imli ginger sauce pouch
al-fateh,sauces_&_soups---fateh,OREAL CHICKEN POWDER 125 GM,Rs.230,Condiments,https://alfatah.pk/products/oreal-chicken-powder-125-gm,,g,125.0,oreal chicken powder
al-fateh,sauces_&_soups---fateh,SALMANS PIZZA SAUCE 370 GM,Rs.405,Condiments,https://alfatah.pk/products/salman-pizza-sauce-370-gm,,g,370.0,salmans pizza sauce
al-fateh,sauces_&_soups---fateh,NATIONAL SAUCE CHILLI GARLIC 400 GM,Rs.195Rs.230,Condiments,https://alfatah.pk/products/national-sauce-chilli-garlic-475-gm,,g,400.0,national sauce chilli garlic
al-fateh,sauces_&_soups---fateh,HILAL DASHI CHICKEN POWDER 100 GM,Rs.115,Condiments,https://alfatah.pk/products/hilal-dashi-chicken-powder-100-gm,,g,100.0,hilal dashi chicken powder
al-fateh,sauces_&_soups---fateh,KNORR TOMATO KETCHUP 190 GM,Rs.120,Condiments,https://alfatah.pk/products/knorr-tomato-ketchup-190-gm,,g,190.0,knorr tomato ketchup
al-fateh,sauces_&_soups---fateh,DIPITT TOMATO KETCHUP POUCH 800 GM,Rs.395,Condiments,https://alfatah.pk/products/dipitt-tomato-ketchup-pouch-900-gm,,g,800.0,dipitt tomato ketchup pouch
al-fateh,sauces_&_soups---fateh,KNORR CHILLI GARLIC SAUCE 190 GM,Rs.120,Condiments,https://alfatah.pk/products/knorr-chilli-garlic-sauce-190-gm,,g,190.0,knorr chilli garlic sauce
al-fateh,sauces_&_soups---fateh,SHANGRILA SAUCE CHILLI GARLIC POUCH 400 GM,Rs.195,Condiments,https://alfatah.pk/products/shangrila-sauce-chilli-garlic-pouch-400-gm,,g,400.0,shangrila sauce chilli garlic pouch
al-fateh,sauces_&_soups---fateh,FALAK CRISPY FRIED CHICKEN MIX 75 GM,Rs.190,Condiments,https://alfatah.pk/products/falak-crispy-fried-chicken-mix-75-gm,,g,75.0,falak crispy fried chicken mix
al-fateh,sauces_&_soups---fateh,SHANGRILA KETCHUP TOMATO POUCH 400 GM,Rs.195,Condiments,https://alfatah.pk/products/shangrila-ketchup-tomato-pouch-475-gm,,g,400.0,shangrila ketchup tomato pouch
al-fateh,sauces_&_soups---fateh,SHEZAN THICK TOMATO KETCHUP POUCH 800 GM,Rs.345,Condiments,https://alfatah.pk/products/shezan-thick-tomato-ketchup-pouch-1-kg,,g,800.0,shezan thick tomato ketchup pouch
al-fateh,sauces_&_soups---fateh,SHANGRILA SAUCE TRIO PACK 120ML*3,Rs.195,Condiments,https://alfatah.pk/products/shangrila-sauce-trio-pack-120ml-3,,ml,120.0,shangrila sauce trio pack *3
al-fateh,sauces_&_soups---fateh,TABASCO PEPPER SAUCE 60 ML,Rs.695,Condiments,https://alfatah.pk/products/tabasco-pepper-sauce-60-ml,,ml,60.0,tabasco pepper sauce
al-fateh,sauces_&_soups---fateh,MITCHELLS TOMATO KETCHUP POUCH 800GM,Rs.385,Condiments,https://alfatah.pk/products/mitchells-tomato-ketchup-pouch-1-kg,,g,800.0,mitchells tomato ketchup pouch
al-fateh,sauces_&_soups---fateh,K AND N STOK KARAHI CUBE 17.6 GM,Rs.75,Condiments,https://alfatah.pk/products/k-and-n-stok-karahi-cube-17-6-gm,,g,17.6,k and n stok karahi cube
al-fateh,sauces_&_soups---fateh,KNORR GREEN CHUTNEY 400 GM,Rs.395,Condiments,https://alfatah.pk/products/knorr-green-chutney-400-gm,,g,400.0,knorr green chutney
al-fateh,sauces_&_soups---fateh,MAMA SITAS OYSTER SAUCE 405 GM,"Rs.1,195",Condiments,https://alfatah.pk/products/mama-sitas-oyster-sauce-405-gm,,g,405.0,mama sitas oyster sauce
al-fateh,sauces_&_soups---fateh,MITCHELLS IMLEE SAUCE 400GM POUCH PROMO,Rs.250,Condiments,https://alfatah.pk/products/mitchells-imlee-sauce-400gm-pouch-promo,,g,400.0,mitchells imlee sauce pouch promo
al-fateh,sauces_&_soups---fateh,SHANGRILLA TOMATO KETCHUP SACHET 100PC PACK,Rs.395,Condiments,https://alfatah.pk/products/shangrilla-tomato-ketchup-sachet-100pc-pack,,pieces,100.0,shangrilla tomato ketchup sachet pack
al-fateh,sauces_&_soups---fateh,SHANGRILA WORCESTERSHIRE SAUCE 275 ML,Rs.140,Condiments,https://alfatah.pk/products/shangrila-worcestershire-sauce-300-ml,,ml,275.0,shangrila worcestershire sauce
al-fateh,sauces_&_soups---fateh,DIPITT HOT SAUCE 300GM,Rs.335,Condiments,https://alfatah.pk/products/dipitt-hot-sauce-300gm,,g,300.0,dipitt hot sauce
al-fateh,sauces_&_soups---fateh,DIPITT SRIRACHA EXTRA HOT SAUCE 510 GM,Rs.450,Condiments,https://alfatah.pk/products/dipitt-sriracha-extra-hot-sauce-510-gm,,g,510.0,dipitt sriracha extra hot sauce
al-fateh,sauces_&_soups---fateh,K AND N STOK BIRYANI CUBE 17.6 GM,Rs.75,Condiments,https://alfatah.pk/products/k-and-n-stok-biryani-cube-17-6-gm,,g,17.6,k and n stok biryani cube
al-fateh,sauces_&_soups---fateh,DIPITT BBQ SAUCE 300GM,Rs.320,Condiments,https://alfatah.pk/products/dipitt-bbq-sauce-300gm,,g,300.0,dipitt bbq sauce
al-fateh,sauces_&_soups---fateh,SUREE SAUCE CHILLI SRIRACHA EXTRA HOT 435 ML,"Rs.1,295",Condiments,https://alfatah.pk/products/suree-sauce-chilli-sriracha-extra-hot-435-ml,,ml,435.0,suree sauce chilli sriracha extra hot
al-fateh,sauces_&_soups---fateh,SHANGRILA SAUCE PIZZA POUCH 400 GM,Rs.315,Condiments,https://alfatah.pk/products/shangrila-sauce-pizza-pouch-400-gm,,g,400.0,shangrila sauce pizza pouch
al-fateh,sauces_&_soups---fateh,DIPITT SAUCE CHIPOTLE 300 GM,Rs.425,Condiments,https://alfatah.pk/products/dipitt-sauce-chipotle-300-gm,,g,300.0,dipitt sauce chipotle
al-fateh,sauces_&_soups---fateh,DIPITT TOMATO KETCHUP POUCH 400 GM,Rs.215,Condiments,https://alfatah.pk/products/dipitt-tomato-ketchup-pouch-450-gm,,g,400.0,dipitt tomato ketchup pouch
al-fateh,sauces_&_soups---fateh,DIPITT THOUSAND ISLAND SAUCE 290GM,Rs.360,Condiments,https://alfatah.pk/products/dipitt-thousand-island-sauce-290gm,,g,290.0,dipitt thousand island sauce
al-fateh,sauces_&_soups---fateh,SHANGRILA WORCESTERSHIRE SAUCE 700 ML,Rs.275,Condiments,https://alfatah.pk/products/shangrila-worcestershire-sauce-800-ml,,ml,700.0,shangrila worcestershire sauce
al-fateh,sauces_&_soups---fateh,DIPITT HOT SAUCE THE SAUCE FOR ALL TIME 60ML,Rs.185,Condiments,https://alfatah.pk/products/dipitt-hot-sauce-the-sauce-for-all-time-60ml,,ml,60.0,dipitt hot sauce the sauce for all time
al-fateh,sauces_&_soups---fateh,KEY BRAND CHILLI SAUCE 750 ML,Rs.265,Condiments,https://alfatah.pk/products/key-brand-chilli-sauce-750-ml,,ml,750.0,key brand chilli sauce
al-fateh,sauces_&_soups---fateh,SHANGRILA HOT SRIRACHA SAUCE 510 GM,Rs.399,Condiments,https://alfatah.pk/products/shangrila-hot-sriracha-sauce-350-gm,,g,510.0,shangrila hot sriracha sauce
al-fateh,sauces_&_soups---fateh,DIPITT HONEY MUSTARD SAUCE 290GM,Rs.495,Condiments,https://alfatah.pk/products/dipitt-honey-mustard-sauce-290gm,,g,290.0,dipitt honey mustard sauce
al-fateh,sauces_&_soups---fateh,DIPITT BUFFALO ORIGINAL SAUCE 300GM,Rs.385,Condiments,https://alfatah.pk/products/dipitt-buffalo-original-sauce-300gm,,g,300.0,dipitt buffalo original sauce
al-fateh,sauces_&_soups---fateh,DIPITT CHILLI GARLIC SAUCE POUCH 800 GM,Rs.395,Condiments,https://alfatah.pk/products/dipitt-chilli-garlic-sauce-pouch-900-gm,,g,800.0,dipitt chilli garlic sauce pouch
al-fateh,sauces_&_soups---fateh,DIPITT SWEET THAI CHILLI SAUCE 300 GM,Rs.325,Condiments,https://alfatah.pk/products/dipitt-sweet-thai-chilli-sauce-300-gm,,g,300.0,dipitt sweet thai chilli sauce
al-fateh,sauces_&_soups---fateh,SHEZAN TOMATO KETCHUP POUCH 400 GM,Rs.185,Condiments,https://alfatah.pk/products/shezan-tomato-ketchup-pouch-500-gm,,g,400.0,shezan tomato ketchup pouch
al-fateh,sauces_&_soups---fateh,KNORR CHICKEN POWDER JAR 1 KG,"Rs.1,695",Condiments,https://alfatah.pk/products/knorr-chicken-powder-jar-1-kg,,kg,1.0,knorr chicken powder jar
al-fateh,sauces_&_soups---fateh,OREAL CHICKEN CUBE POWDER 20 GM,Rs.60,Condiments,https://alfatah.pk/products/oreal-chicken-cube-powder-20-gm,,g,20.0,oreal chicken cube powder
al-fateh,sauces_&_soups---fateh,DIPITT NACHO CHEESE DIP SAUCE 300 GM,Rs.499,Condiments,https://alfatah.pk/products/dipitt-nacho-cheese-dip-sauce-300-gm,,g,300.0,dipitt nacho cheese dip sauce
al-fateh,sauces_&_soups---fateh,MITCHELLS CHILLI GARLIC SAUCE POUCH 800 GM,Rs.395,Condiments,https://alfatah.pk/products/mitchells-chilli-garlic-sauce-pouch-1-kg,,g,800.0,mitchells chilli garlic sauce pouch
al-fateh,sauces_&_soups---fateh,KANAS TOMATO KETCHUP ORIGINAL POUCH 800 GM,Rs.290,Condiments,https://alfatah.pk/products/kanas-tomato-ketchup-original-pouch-800-gm,,g,800.0,kanas tomato ketchup original pouch
al-fateh,sauces_&_soups---fateh,DIPITT TOBASCO SAUCE AGED PEPPERS 60ML,Rs.199,Condiments,https://alfatah.pk/products/dipitt-tobasco-sauce-aged-peppers-60ml,,ml,60.0,dipitt tobasco sauce aged peppers
al-fateh,sauces_&_soups---fateh,SHANGRILA TOMATO KETCHUP 4 KG,"Rs.1,295",Condiments,https://alfatah.pk/products/shangrila-tomato-ketchup-4-0-kg,,kg,4.0,shangrila tomato ketchup
al-fateh,sauces_&_soups---fateh,DIPITT WORCESTERSHIRE SAUCE 300 GM,Rs.365,Condiments,https://alfatah.pk/products/dipitt-worcestershire-sauce-300-gm,,g,300.0,dipitt worcestershire sauce
al-fateh,sauces_&_soups---fateh,SHANGRILA SUACE BAR B Q POUCH 400 GM,Rs.225,Condiments,https://alfatah.pk/products/shangrila-suace-bar-b-q-pouch-400-gm,,g,400.0,shangrila suace bar b q pouch
al-fateh,sauces_&_soups---fateh,SALMANS TOMATO PUREE 370G,Rs.405,Condiments,https://alfatah.pk/products/salmans-tomato-puree-370g,,g,370.0,salmans tomato puree
al-fateh,sauces_&_soups---fateh,SHANGRILLA GARLIC CHILLI SAUCE SACHET 100 PC PACK,Rs.395,Condiments,https://alfatah.pk/products/shangrila-garlic-chilli-sauce-sachet-10-gm,,pieces,100.0,shangrilla garlic chilli sauce sachet pack
al-fateh,sauces_&_soups---fateh,DIPITT TOMATO KETCHUP 300 GM,Rs.220,Condiments,https://alfatah.pk/products/dipitt-tomato-ketchup-300-gm,,g,300.0,dipitt tomato ketchup
al-fateh,sauces_&_soups---fateh,DIPITT CHIPOTLE SAUCE HOT SMOKE 60ML,Rs.185,Condiments,https://alfatah.pk/products/dipitt-chipotle-sauce-hot-smoke-60ml,,ml,60.0,dipitt chipotle sauce hot smoke
al-fateh,sauces_&_soups---fateh,DIPITT SALSA DIP SAUCE 300 GM,Rs.465,Condiments,https://alfatah.pk/products/dipitt-salsa-dip-sauce-300-gm,,g,300.0,dipitt salsa dip sauce
al-fateh,sauces_&_soups---fateh,YEOS SAUCE SAMBAL OELECK 250 ML,Rs.695,Condiments,https://alfatah.pk/products/yeos-sauce-sambal-oeleck-250-ml,,ml,250.0,yeos sauce sambal oeleck
al-fateh,sauces_&_soups---fateh,SHANGRILA THAI SWEET CHILLI SAUCE 510 GM,Rs.399,Condiments,https://alfatah.pk/products/shangrila-thai-sweet-chilli-sauce-370-gm,,g,510.0,shangrila thai sweet chilli sauce
al-fateh,sauces_&_soups---fateh,MITCHELLS TOMATO KETCHUP POUCH 400 GM,Rs.210,Condiments,https://alfatah.pk/products/mitchells-tomato-ketchup-pouch-500-gm,,g,400.0,mitchells tomato ketchup pouch
al-fateh,sauces_&_soups---fateh,NANDOS PERI PERI SAUCE MEDIUM 250 GM,"Rs.1,095",Condiments,https://alfatah.pk/products/nandos-peri-peri-sauce-medium-250-gm,,g,250.0,nandos peri peri sauce medium
al-fateh,sauces_&_soups---fateh,KEY BRAND SOYA SAUCE 750 ML,Rs.230,Condiments,https://alfatah.pk/products/key-brand-soya-sauce-750-ml-2,,ml,750.0,key brand soya sauce
al-fateh,sauces_&_soups---fateh,KEY BRAND SOYA SAUCE 750 ML,Rs.230,Condiments,https://alfatah.pk/products/key-brand-soya-sauce-750-ml,,ml,750.0,key brand soya sauce
al-fateh,sauces_&_soups---fateh,KIKKOMAN SOY SAUCE 1 LTR,"Rs.1,095",Condiments,https://alfatah.pk/products/kikkoman-soy-sauce-1-ltr,,L,1.0,kikkoman soy sauce
al-fateh,sauces_&_soups---fateh,FALAK FLAVORED CHICKEN ZAIQA POWDER 100GM,Rs.120,Condiments,https://alfatah.pk/products/falak-flavored-chicken-zaiqa-powder-100gm,,g,100.0,falak flavored chicken zaiqa powder
al-fateh,sauces_&_soups---fateh,DIPITT SMOKEY BBQ SAUCE 400 GM,Rs.375,Condiments,https://alfatah.pk/products/dipitt-smokey-bbq-sauce-500-gm,,g,400.0,dipitt smokey bbq sauce
al-fateh,sauces_&_soups---fateh,MAMA SITAS OYSTER SAUCE 765 GM BASIC,"Rs.2,095",Condiments,https://alfatah.pk/products/mama-sitas-oyster-sauce-765-gm-basic,,g,765.0,mama sitas oyster sauce basic
al-fateh,sauces_&_soups---fateh,SHANGRILLA DARK SOY SAUCE BOTTLE 500ML,Rs.685,Condiments,https://alfatah.pk/products/shangrilla-dark-soy-sauce-bottle-500ml,,ml,500.0,shangrilla dark soy sauce bottle
al-fateh,sauces_&_soups---fateh,DIPITT SALSA JALAPENO DIP SAUCE 300 GM,Rs.515,Condiments,https://alfatah.pk/products/dipitt-salsa-jalapeno-dip-sauce-300-gm,,g,300.0,dipitt salsa jalapeno dip sauce
al-fateh,sauces_&_soups---fateh,DIPITT CHILLI SAUCE BASICS 290 GM,Rs.160,Condiments,https://alfatah.pk/products/dipitt-chilli-sauce-300-gm,,g,290.0,dipitt chilli sauce basics
al-fateh,sauces_&_soups---fateh,KANAS CHILLI GARLIC SAUCE SPICED POUCH 800 GM,Rs.290,Condiments,https://alfatah.pk/products/kanas-chilli-garlic-sauce-spiced-pouch-800-gm,,g,800.0,kanas chilli garlic sauce spiced pouch
al-fateh,sauces_&_soups---fateh,SHEZAN TOMATO KETCHUP GALON 4 KG,"Rs.1,445",Condiments,https://alfatah.pk/products/shezan-tomato-ketchup-galon-4-kg,,kg,4.0,shezan tomato ketchup galon
al-fateh,sauces_&_soups---fateh,NATIONAL SOYA SAUCE CHINESE 300 ML,Rs.165,Condiments,https://alfatah.pk/products/national-soya-sauce-chinese-300-ml,,ml,300.0,national soya sauce chinese
al-fateh,sauces_&_soups---fateh,NANDOS PERI PERI SAUCE HOT 250 GM,"Rs.1,095",Condiments,https://alfatah.pk/products/nandos-peri-peri-sauce-hot-250-gm,,g,250.0,nandos peri peri sauce hot
al-fateh,sauces_&_soups---fateh,SHANGRILA TOMATO KETCHUP BOTTLE 400 GM,Rs.255,Condiments,https://alfatah.pk/products/shangrila-tomato-ketchup-bottle-600-gm,,g,400.0,shangrila tomato ketchup bottle
al-fateh,sauces_&_soups---fateh,DIPITT CHILLI GARLIC SAUCE POUCH 400 GM,Rs.215,Condiments,https://alfatah.pk/products/dipitt-chilli-garlic-sauce-pouch-450-gm,,g,400.0,dipitt chilli garlic sauce pouch
al-fateh,sauces_&_soups---fateh,DIPITT PIZZA SAUCE 300 GM,Rs.325,Condiments,https://alfatah.pk/products/dipitt-pizza-sauce-300-gm,,g,300.0,dipitt pizza sauce
al-fateh,sauces_&_soups---fateh,DIPITT PASTA SAUCE 300GM,Rs.325,Condiments,https://alfatah.pk/products/dipitt-pasta-sauce-300gm,,g,300.0,dipitt pasta sauce
al-fateh,sauces_&_soups---fateh,DIPITT CHILLI GARLIC SAUCE 310 GM,Rs.225,Condiments,https://alfatah.pk/products/dipitt-chilli-garlic-sauce-310-gm,,g,310.0,dipitt chilli garlic sauce
al-fateh,sauces_&_soups---fateh,DIPITT SOY SAUCE 300 GM,Rs.375,Condiments,https://alfatah.pk/products/dipitt-soy-sauce-300-gm,,g,300.0,dipitt soy sauce
al-fateh,sauces_&_soups---fateh,MITCHELLS CHAAT SAUCE BOTTLE PROMO 300 GM,Rs.275,Condiments,https://alfatah.pk/products/mitchells-chaat-sauce-300gm-pouch-promo,,g,300.0,mitchells chaat sauce bottle promo
al-fateh,sauces_&_soups---fateh,OREAL INSTANT CHICKEN YAKHNI 5 SACHETS 4GM,Rs.40,Condiments,https://alfatah.pk/products/oreal-instant-chicken-yakhni-5-sachets-4gm,,g,4.0,oreal instant chicken yakhni 5 sachets
al-fateh,sauces_&_soups---fateh,MITCHELLS TOMATO KETCHUP BOTTLE 300 GM,Rs.240,Condiments,https://alfatah.pk/products/mitchells-tomato-ketchup-bottle-300-gm,,g,300.0,mitchells tomato ketchup bottle
al-fateh,sauces_&_soups---fateh,DIPITT SAUCE THE REAL DEAL PROMO PACK 930 GM,Rs.345,Condiments,https://alfatah.pk/products/dipitt-sauce-the-real-deal-promo-pack-930-gm,,g,930.0,dipitt sauce the real deal promo pack
al-fateh,sauces_&_soups---fateh,KNORR TOMATO KETCHUP POUCH 4 KG,"Rs.2,195",Condiments,https://alfatah.pk/products/knorr-tomato-ketchup-pouch-4-kg,,kg,4.0,knorr tomato ketchup pouch
al-fateh,sauces_&_soups---fateh,KNORR AMERICAN BARBECUE SAUCE POUCH 800 GM,Rs.875,Condiments,https://alfatah.pk/products/knorr-barbecue-sauce-pouch-800-gm,,g,800.0,knorr american barbecue sauce pouch
al-fateh,sauces_&_soups---fateh,SHANGRILA DARK SOY SAUCE GLASS BOTTLE 60 ML,Rs.199,Condiments,https://alfatah.pk/products/shangrila-dark-soy-sauce-glass-bottle-60-ml,,ml,60.0,shangrila dark soy sauce glass bottle
al-fateh,sauces_&_soups---fateh,SHANGRILA PERI PERI HOT SAUCE 150 ML,Rs.185,Condiments,https://alfatah.pk/products/shangrila-peri-peri-hot-sauce-150-ml,,ml,150.0,shangrila peri peri hot sauce
al-fateh,sauces_&_soups---fateh,SHANGRILA PERI PERI GARLIC SAUCE 150 ML,Rs.185,Condiments,https://alfatah.pk/products/shangrila-peri-peri-garlic-sauce-150-ml,,ml,150.0,shangrila peri peri garlic sauce
al-fateh,sauces_&_soups---fateh,FALAK HOT & SOUR SOUP 50GM,Rs.125,Condiments,https://alfatah.pk/products/falak-hot-sour-soup-50gm,,g,50.0,falak hot & sour soup
al-fateh,sauces_&_soups---fateh,SHANGRILA GARLIC CHILLI SAUCE BOTTLE 400 GM,Rs.265,Condiments,https://alfatah.pk/products/shangrila-garlic-chilli-sauce-bottle-600-gm,,g,400.0,shangrila garlic chilli sauce bottle
