store,category,name,product-link,image_url,cleaned_category,cleaned_name,cleaned_quantity,cleaned_unit,cleaned_price,price_per_unit,predicted_price_elastic_net,predicted_price_linear_regression,predicted_price_random_forest
al-fateh,teas---fateh,GRANS LEMONGRASS TEA 85 GM,https://alfatah.pk/products/grans-lemongrass-tea,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/967772152484_2e396175-b977-4d3e-b9e5-d0e659d18500.jpg?v=1717657331,Beverages,grans lemongrass tea,85.0,g,550.0,6.470588235294118,580.199110611165,580.3526949882703,533.1090270089071
al-fateh,teas---fateh,VITAL EASTERN TEA POUCH 350 GM,https://alfatah.pk/products/vital-eastern-tea-pouch-385-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8964000008072.jpg?v=1690229478,Beverages,vital eastern tea pouch,350.0,g,675.0,1.9285714285714286,577.8102713575727,578.3686190907151,689.5564622489425
al-fateh,teas---fateh,VITAL EASTERN TEA 100 BAGS PC 200 GM,https://alfatah.pk/products/vital-eastern-tea-100-bags-pc-200-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_68_33305668-21e9-4470-9b5d-f47f585a0dad.png?v=1758087556,Beverages,vital eastern tea 100 bags pc,200.0,g,845.0,4.225,789.4220309326245,790.9775508163016,861.0129656674048
al-fateh,teas---fateh,VITAL EASTERN TEA 50 BAGS 100 GM,https://alfatah.pk/products/vital-eastern-tea-50-bags-100-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8964000008218.jpg?v=1690229467,Beverages,vital eastern tea 50 bags,100.0,g,445.0,4.45,424.7387412128586,424.3393662241527,471.7049364554903
al-fateh,teas---fateh,FF N&M KENYA BLACK TEA 230 GM,https://alfatah.pk/products/ff-n-m-kenya-black-tea-230-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2022200029542.jpg?v=1700517909,Beverages,ff n&m kenya black tea,230.0,g,720.0,3.130434782608696,637.825472360433,638.5657213034062,724.7730138453843
al-fateh,teas---fateh,GRANSTHYME TEA 50 GM,https://alfatah.pk/products/gransthyme-tea-50-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/WhatsApp-Image-2020-12-08-at-12.30.11-PM.jpg?v=1700517663,Beverages,gransthyme tea,50.0,g,250.0,5.0,248.75245691930652,247.882799338169,242.32010939099382
al-fateh,teas---fateh,RAI KASHMIRI TEA 30GM,https://alfatah.pk/products/copy-of-rai-cinnamon-powder-50gm-pc,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/5108881117918_1.jpg?v=1706246173,Beverages,rai kashmiri tea,30.0,g,380.0,12.666666666666666,519.9082452163867,519.5395989082276,410.1335093346962
al-fateh,teas---fateh,VITAL EASTERN TEA BAGS ROUND 300S POUCH 750 GM,https://alfatah.pk/products/vital-eastern-tea-bags-round-300s-pouch-750-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8964000008249_1186298c-f1ee-4ffa-bb6e-a10c561608ec.jpg?v=1751289899,Beverages,vital eastern tea bags round 300s pouch,750.0,g,1845.0,2.46,1575.8151977440762,1584.4929396192722,1674.7444594114822
al-fateh,teas---fateh,VITAL EASTERN TEA ECONOMY PACK 500 GM,https://alfatah.pk/products/vital-eastern-tea-economy-pack-500-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8964000819340_293095ad-983f-40c7-a9dc-a84a7c5eb1a3.jpg?v=1751374530,Beverages,vital eastern tea economy pack,500.0,g,945.0,1.89,806.2490212525659,808.2846757451747,933.7642533423758
al-fateh,teas---fateh,VITAL EASTERN TEA TIN 350 GM,https://alfatah.pk/products/vital-eastern-tea-tin-350-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8964000008041_719d8b32-9284-49d5-ae93-1deeaf04cab4.jpg?v=1753101790,Beverages,vital eastern tea tin,350.0,g,795.0,2.2714285714285714,681.7690146905697,682.8937343865516,773.5013170677706
al-fateh,teas---fateh,KASHMIRI PINK TEA LOOSE 250 GM,https://alfatah.pk/products/kashmiri-pink-tea-loose-250-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/606_b70f1613-48a0-41c0-a0e7-80fca5b63d8a.jpg?v=1761294380,Beverages,kashmiri pink tea loose,250.0,g,2195.0,8.78,2508.687108720279,2525.931733126206,2145.749030683263
al-fateh,teas---fateh,TAPAL DANEDAR GINGER TEA 3 IN 1 20 GM,https://alfatah.pk/products/tapal-danedar-ginger-tea-3-in-1-20-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8961103601490_83d553ad-538f-4c90-aa5b-a6cd8d0cafc5.jpg?v=1761396278,Beverages,tapal danedar ginger tea 3 in 1,20.0,g,100.0,5.0,102.71001524124563,101.92811710108927,101.04871631369797
al-fateh,teas---fateh,THERAPEUTIC EPSOM SALT TEA TREE 750 GM,https://alfatah.pk/products/therapeutic-epsom-salt-tea-tree-750-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/01515406_daac30b8-59ce-4647-b0f6-f9a13cead18d.jpg?v=1763469746,Beverages,therapeutic epsom salt tea tree,750.0,g,1500.0,2.0,1273.5134802639577,1279.4022732502874,1381.6930283730317
al-fateh,teas---fateh,AHMAD TEA AT583E SPECIAL BLEND 500 GM,https://alfatah.pk/products/ahmad-tea-at583e-special-blend-500-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/054881005838_48840640-0447-425b-b871-dd855f2c9745.jpg?v=1763469748,Beverages,ahmad tea at583e special blend,500.0,g,1895.0,3.79,1714.5666632380485,1724.2524961900338,1746.8631712767424
al-fateh,local_drinks---fateh,MURREE BREWERY DRINK LEMON MALT CAN 250 ML,https://alfatah.pk/products/murree-brewery-drink-lemon-malt-can-250-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_9_297a051f-8eea-45f9-b687-f105de592257.png?v=1745666523,Beverages,murree brewery drink lemon malt can,250.0,ml,80.0,0.32,73.2992256755506,72.92318981907408,79.94840662866046
al-fateh,local_drinks---fateh,GATORADE DRINK TROPICAL FRUIT BOTTLE 500 ML,https://alfatah.pk/products/gatorade-drink-tropical-fruit-bottle-500-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_100_1b6620da-6ca3-4540-9964-d31c75d273b8.png?v=1736591319,Beverages,gatorade drink tropical fruit bottle,500.0,ml,100.0,0.2,126.80218030461643,126.48523510233208,100.12083749285371
al-fateh,local_drinks---fateh,TASTE OF NATURE FRUTI MANGO JUICE GLASS BOTTLE 1LTR- CARTON,https://alfatah.pk/products/taste-of-nature-fruti-mango-juice-glass-bottle-1ltr-carton,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/IMG_8233.jpg?v=1738921238,Beverages,taste of nature fruti mango juice glass bottle - carton,1000.0,ml,1680.0,1.68,840.2312485570085,844.9952819410686,1766.3289918899266
al-fateh,local_drinks---fateh,DAYFRESH FLAVOURED MILK BELGIAN CHOCOLATE 225ML,https://alfatah.pk/products/dayfresh-flavoured-milk-belgian-chocolate-225ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8964002383122_3003eb41-25c7-4518-8d4e-ac5592d633d4.jpg?v=1690211865,Beverages,dayfresh flavoured milk belgian chocolate,225.0,ml,160.0,0.7111111111111111,97.62937878901717,97.23974551482092,159.69077382969698
al-fateh,local_drinks---fateh,DAYFRESH FLAVOURED MILK NUTELICIOUS HAZELNUT 225ML,https://alfatah.pk/products/dayfresh-flavoured-milk-nutelicious-hazelnut-225ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8964002383115_e542cd15-c68f-4dd5-a368-f271270b0db3.jpg?v=1690211875,Beverages,dayfresh flavoured milk nutelicious hazelnut,225.0,ml,160.0,0.7111111111111111,97.62937878901717,97.23974551482092,159.69077382969698
al-fateh,local_drinks---fateh,MURREE BREWERY MALT 79 TIN 250 ML,https://alfatah.pk/products/murree-brewery-malt-79-tin-250-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/iub1099661-1.jpg?v=1703101170,Beverages,murree brewery malt 79 tin,250.0,ml,80.0,0.32,73.2992256755506,72.92318981907408,79.94840662866046
al-fateh,local_drinks---fateh,MURREE BREWERY CARBONATED MALT DRINK CINDY TIN 250 ML,https://alfatah.pk/products/murree-brewery-carbonated-malt-drink-cindy-tin-250-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_5_9a7f52a8-df1c-4150-99e0-91a650c84a31.png?v=1749204937,Beverages,murree brewery carbonated malt drink cindy tin,250.0,ml,80.0,0.32,73.2992256755506,72.92318981907408,79.94840662866046
al-fateh,local_drinks---fateh,COCA COLA LOCAL TIN 250 ML,https://alfatah.pk/products/coca-cola-local-tin-250-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-07-19T104104.689.png?v=1690210780,Beverages,coca cola local tin,250.0,ml,105.0,0.42,81.85182081984023,81.46957615035328,104.94761469765419
al-fateh,local_drinks---fateh,COKE ZERO SLIM TIN 250 ML,https://alfatah.pk/products/coke-zero-slim-tin-250-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/products/NewProject_61.jpg?v=1704876918,Beverages,coke zero slim tin,250.0,ml,105.0,0.42,81.85182081984023,81.46957615035328,104.94761469765419
al-fateh,local_drinks---fateh,COCA COLA CSD PET 350ML PC,https://alfatah.pk/products/coca-cola-csd-pet-350ml-pc,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-03-23T161420.159.png?v=1690210776,Beverages,coca cola csd pet pc,350.0,ml,65.0,0.18571428571428572,87.25024651322053,86.88100548325943,64.98992423756985
al-fateh,local_drinks---fateh,PEPSI BOTTLE 345 ML,https://alfatah.pk/products/pepsi-bottle-345-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_3_3c46af10-6ed1-4999-b2d7-7ddd783c89c6.jpg?v=1717650566,Beverages,pepsi bottle,345.0,ml,65.0,0.18840579710144928,86.29981071257504,85.93002540950158,64.81067387242668
al-fateh,local_drinks---fateh,7UP BOTTLE 345 ML,https://alfatah.pk/products/7-up-bottle-345-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2a8b7b4347b965d5d2e8484321c9aa1d_png_750x750_jpg.webp?v=1703087551,Beverages,7up bottle,345.0,ml,65.0,0.18840579710144928,86.29981071257504,85.93002540950158,64.81067387242668
al-fateh,local_drinks---fateh,SPRITE LOCAL TIN 250 ML,https://alfatah.pk/products/sprite-local-tin-250-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000115627_4c7da31c-ac83-4692-834a-065a1feb7c54.jpg?v=1736755120,Beverages,sprite local tin,250.0,ml,105.0,0.42,81.85182081984023,81.46957615035328,104.94761469765419
al-fateh,local_drinks---fateh,COCA COLA BOTTLE 1.5 LTR,https://alfatah.pk/products/coca-cola-bottle-1-5-ltr-2,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-03-23T161603.218.png?v=1690210770,Beverages,coca cola bottle,1500.0,ml,175.0,0.11666666666666667,339.3427604854813,340.0646682381051,174.9999999999968
al-fateh,local_drinks---fateh,COKE BOTTLE 1.5 LTR-CARTON,https://alfatah.pk/products/coca-cola-bottle-1-5-ltr-2-carton,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-03-23T150627.637.png?v=1690210770,Beverages,coke bottle -carton,1500.0,ml,1050.0,0.7,636.1527932910283,639.1588888513298,1047.575116010087
al-fateh,local_drinks---fateh,SHEZAN JUICE MANGO 250 ML,https://alfatah.pk/products/shezan-juice-mango-250-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000115736_84c0e020-1cc6-429a-a9d8-4e3dd002545a.jpg?v=1748421181,Beverages,shezan juice mango,250.0,ml,45.0,0.18,61.85446647351822,61.493193020502886,45.307352794832994
al-fateh,local_drinks---fateh,NESTLE JUICE FRUITA VITALS CHAUNSA NECTAR 200 ML,https://alfatah.pk/products/nestle-juice-fruita-vitals-chaunsa-nectar-200-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_27_652c485b-292d-4cdf-b9bc-f15163b34d91.png?v=1749622543,Beverages,nestle juice fruita vitals chaunsa nectar,200.0,ml,70.0,0.35,60.65737650379194,60.29117729571036,69.98992962339678
al-fateh,local_drinks---fateh,7 UP BOTTLE 1.5 LTR-CARTON,https://alfatah.pk/products/7up-bottle-1-5-ltr-carton,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/d4cc2d6c661464aca50ddb3b0276fc37.png?v=1703087547,Beverages,7 up bottle -carton,1500.0,ml,825.0,0.55,554.1225443043087,556.4244522623179,824.768671353066
al-fateh,local_drinks---fateh,7UP BOTTLE 1.5 LTR,https://alfatah.pk/products/7up-bottle-1-5-ltr,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/RFE65R-1.webp?v=1703087547,Beverages,7up bottle,1500.0,ml,165.0,0.11,336.31563551330896,337.0186581124564,164.94015008104222
al-fateh,local_drinks---fateh,COLA NEXT 300 ML,https://alfatah.pk/products/cola-next-300-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8964001179702_ecc8a60f-03b9-4d72-aefc-7e551918ba9d.jpg?v=1746790421,Beverages,cola next,300.0,ml,50.0,0.16666666666666666,72.98027022596342,72.61135806564494,51.242146003792236
al-fateh,local_drinks---fateh,NESTLE MILO PROTO MALT ENERGY FOOD DRINK 180 ML,https://alfatah.pk/products/nestle-milo-proto-malt-energy-food-drink-1x12-180-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_22_9472e781-5bf4-4870-9fae-56c33d40ef74.png?v=1749621643,Beverages,nestle milo proto malt energy food drink,180.0,ml,100.0,0.5555555555555556,67.66494102973527,67.28380613692498,99.25547067463827
al-fateh,local_drinks---fateh,MOUNTAIN DEW BOTTLE 1.5 LTR-CARTON,https://alfatah.pk/products/mountain-dew-bottle-1-5-ltr-carton,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_2_986d03ca-eb06-41ae-aacd-b1d1fe045c2c.png?v=1751365800,Beverages,mountain dew bottle -carton,1500.0,ml,825.0,0.55,554.1225443043087,556.4244522623179,824.768671353066
al-fateh,local_drinks---fateh,MOUNTAIN DEW BOTTLE 1.5 LTR,https://alfatah.pk/products/mountain-dew-bottle-1-5-ltr,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8964000101117_1_fd2ea5fd-fae7-4a8c-8098-d879ade08f78.jpg?v=1704971547,Beverages,mountain dew bottle,1500.0,ml,165.0,0.11,336.31563551330896,337.0186581124564,164.94015008104222
al-fateh,local_drinks---fateh,COKE BOTTLE 500 ML,https://alfatah.pk/products/coke-bottle-500-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/54491472_1.jpg?v=1755340514,Beverages,coke bottle,500.0,ml,105.0,0.21,128.39443572836885,128.08013802920323,105.01479268979205
al-fateh,local_drinks---fateh,PEPSI BOTTLE 1.5 LTR,https://alfatah.pk/products/pepsi-bottle-1-5-ltr,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000116139_ef27f2ba-4131-46e9-b225-965a895f259b.jpg?v=1739431213,Beverages,pepsi bottle,1500.0,ml,165.0,0.11,336.31563551330896,337.0186581124564,164.94015008104222
al-fateh,local_drinks---fateh,PEPSI BOTTLE 1.5 LTR-CARTON,https://alfatah.pk/products/pepsi-bottle-1-5-ltr-carton,https://cdn.shopify.com/s/files/1/0777/0954/1664/products/NewProject-2023-03-23T145704.040.png?v=1704746242,Beverages,pepsi bottle -carton,1500.0,ml,825.0,0.55,554.1225443043087,556.4244522623179,824.768671353066
al-fateh,local_drinks---fateh,COKE ZERO BOTTLE 500 ML,https://alfatah.pk/products/coke-zero-bottle-500-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_8_286aab40-a12f-4859-ba85-b5b6136b54dc.png?v=1755340673,Beverages,coke zero bottle,500.0,ml,105.0,0.21,128.39443572836885,128.08013802920323,105.01479268979205
al-fateh,local_drinks---fateh,SPRITE 350 ML PET,https://alfatah.pk/products/sprite-350-ml-pet,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/40822099_73e89efe-d823-4942-b771-e82b748b0c58.jpg?v=1725884711,Beverages,sprite pet,350.0,ml,65.0,0.18571428571428572,87.25024651322053,86.88100548325943,64.98992423756985
al-fateh,local_drinks---fateh,SPRITE BOTTLE 500 ML,https://alfatah.pk/products/sprite-bottle-500-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_7d3c351b-b35b-48c4-91a3-4672847950e3.png?v=1752210165,Beverages,sprite bottle,500.0,ml,105.0,0.21,128.39443572836885,128.08013802920323,105.01479268979205
al-fateh,local_drinks---fateh,SLICE MANGO JUICE 200 ML,https://alfatah.pk/products/slice-mango-juice-200-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_4_9a1ac336-7194-4437-970b-b9c87a8b3ce4.png?v=1741150391,Beverages,slice mango juice,200.0,ml,45.0,0.225,52.33671732097739,51.988223003668345,44.99999999999945
al-fateh,local_drinks---fateh,SPRITE BOTTLE 1.5 LTR-CARTON,https://alfatah.pk/products/sprite-bottle-1-5-ltr-carton,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/4e83988991e661396b37dda2f695d597.jpg?v=1719477299,Beverages,sprite bottle -carton,1500.0,ml,1050.0,0.7,636.1527932910283,639.1588888513298,1047.575116010087
al-fateh,local_drinks---fateh,SPRITE BOTTLE 1.5 LTR,https://alfatah.pk/products/sprite-bottle-1-5-ltr,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/c49f9f50122d2355e3bd5bb5bbfb7836.jpg?v=1703106439,Beverages,sprite bottle,1500.0,ml,175.0,0.11666666666666667,339.3427604854813,340.0646682381051,174.9999999999968
al-fateh,local_drinks---fateh,7 UP FREE BOTTLE 345 ML,https://alfatah.pk/products/7-up-free-bottle-345-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8964000103463.jpg?v=1725347000,Beverages,7 up free bottle,345.0,ml,50.0,0.14492753623188406,81.57768875227326,81.20903519014978,50.35466751037131
al-fateh,local_drinks---fateh,SHEZAN MANGO NR BOTTLE JUICE 225 ML,https://alfatah.pk/products/shezan-mango-nr-bottle-juice-250-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8964000184295_1_bc4b230f-8938-4c0b-98e0-99cbb6bec724.jpg?v=1705911243,Beverages,shezan mango nr bottle juice,225.0,ml,110.0,0.4888888888888889,79.14307436722189,78.75811731263948,113.77529061182658
al-fateh,local_drinks---fateh,COLA NEXT 1000 ML,https://alfatah.pk/products/cola-next-1000-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_2_a2640bdf-4adb-46e3-a1c1-e674d3c18f7d.png?v=1745828232,Beverages,cola next,1000.0,ml,110.0,0.11,224.81968459763385,224.86920443060544,153.45893998593323
al-fateh,local_drinks---fateh,NESTLE NESFRUTA JUICE MANGO FRUIT 200 ML,https://alfatah.pk/products/nestle-nesfruta-juice-mango-fruit-200-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_5_d54dd92c-61d0-41ab-929e-28ce6d6ce0b7.png?v=1749619382,Beverages,nestle nesfruta juice mango fruit,200.0,ml,50.0,0.25,53.96888664027281,53.61652218632858,50.08461601496267
al-fateh,local_drinks---fateh,MIRINDA BOTTLE 1.5 LTR-CARTON,https://alfatah.pk/products/mirinda-bottle-1-5-ltr-carton,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/10361.jpg?v=1690220679,Beverages,mirinda bottle -carton,1500.0,ml,825.0,0.55,554.1225443043087,556.4244522623179,824.768671353066
al-fateh,local_drinks---fateh,MIRINDA BOTTLE 1.5 LTR,https://alfatah.pk/products/mirinda-bottle-1-5-ltr,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/012000800184_0757a7f0-606c-4859-9dd3-72d478ea0d2e.jpg?v=1724997445,Beverages,mirinda bottle,1500.0,ml,165.0,0.11,336.31563551330896,337.0186581124564,164.94015008104222
al-fateh,local_drinks---fateh,SPRITE ZERO LOCAL TIN 250 ML,https://alfatah.pk/products/sprite-zero-local-tin-250-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000115639_287ad516-1d22-4e49-885d-3ae34abc5397.jpg?v=1736755140,Beverages,sprite zero local tin,250.0,ml,105.0,0.42,81.85182081984023,81.46957615035328,104.94761469765419
al-fateh,local_drinks---fateh,PEPSI TIN SLIM LOCAL 250ML,https://alfatah.pk/products/pepsi-tin-slim-local-250ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8964000101476_27ebcdcf-7d7d-440c-b222-fbce41678331.jpg?v=1725967383,Beverages,pepsi tin slim local,250.0,ml,100.0,0.4,80.11681740154506,79.73552496889303,99.91808824347076
al-fateh,local_drinks---fateh,7 UP LEMON SLIM TIN 250ML,https://alfatah.pk/products/7-up-lemon-slim-tin-250ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000116147.jpg?v=1741084178,Beverages,7 up lemon slim tin,250.0,ml,100.0,0.4,80.11681740154506,79.73552496889303,99.91808824347076
al-fateh,local_drinks---fateh,SPRITE LEMON MINT 350 ML PET,https://alfatah.pk/products/sprite-lemon-mint-350-ml-pet,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_80_78c79f2c-8109-470c-945e-7db80a33727c.png?v=1744203640,Beverages,sprite lemon mint pet,350.0,ml,65.0,0.18571428571428572,87.25024651322053,86.88100548325943,64.98992423756985
al-fateh,local_drinks---fateh,STING BERRY BLAST 500 ML,https://alfatah.pk/products/sting-berry-blast-500-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-03-23T162148.246.png?v=1690227334,Beverages,sting berry blast,500.0,ml,95.0,0.19,125.21643976400243,124.89693939848695,93.40457115585608
al-fateh,local_drinks---fateh,NESTLE JUICE FRUITA VITALS ROYAL MANGOES 200 ML,https://alfatah.pk/products/nestle-juice-fruita-vitals-royal-mangoes-200-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_37_28e4eee2-00e9-4e88-bc60-3c25292d434a.png?v=1749623799,Beverages,nestle juice fruita vitals royal mangoes,200.0,ml,70.0,0.35,60.65737650379194,60.29117729571036,69.98992962339678
al-fateh,local_drinks---fateh,7 UP ZERO SUGAR LOCAL TIN 250 ML,https://alfatah.pk/products/7-up-free-local-tin-250-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/991173903-1.jpg?v=1703087562,Beverages,7 up zero sugar local tin,250.0,ml,100.0,0.4,80.11681740154506,79.73552496889303,99.91808824347076
al-fateh,local_drinks---fateh,FOREST CLUB SODA DRINK TIN 250 ML,https://alfatah.pk/products/forest-club-soda-drink-250-ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_77_fe19df01-4ba6-4299-b298-620c921d9f82.png?v=1745573161,Beverages,forest club soda drink tin,250.0,ml,150.0,0.6,97.99987383472397,97.61557712428268,148.65699328143654
